Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Output 1 (T),Output 2 (Id)
657.4720885,489,179.4,118.3,43,262.91,39.977,51.522,1.421,5.947,54.985,1.746,15.682,1508.840302,71.26938669
334.661477,815,235,193.7,34,288.831,30.719,39.205,2.13,6.176,8.782,1.494,10.458,831.4956965,30.87502843
176.8206494,472,113.3,86.9,27,178.942,24.272,49.686,2.475,10.485,69.365,1.965,17.704,385.7456974,18.51908054
240.9402847,420,115.2,62.8,25,278.612,26.628,3.18,1.441,6.898,55.38,2.139,13.484,346.2386705,17.23392311
150.2816757,755,80.6,40.5,29,239.003,30.718,5.52,1.339,2.037,74.534,2.331,5.276,526.8498491,34.76198837
127.9627164,937,128.5,119.3,46,296.048,43.105,53.319,1.22,3.994,20.412,1.33,8.298,535.4969294,18.53783239
374.0653488,414,219.7,187.7,30,232.526,34.904,67.742,1.595,12.286,18.189,2.216,18.505,609.7772961,36.04364252
484.3285875,566,274,242.5,23,243.682,18.462,35.289,1.215,5.407,56.696,1.719,8.275,1027.688412,45.82268018
113.2233944,922,155.2,140.8,29,231.456,29.527,65.27,1.966,11.912,43.327,1.452,14.332,379.7048252,13.90103147
302.0587934,637,276.4,259.3,44,167.944,48.547,57.885,1.827,2.061,26.929,2.395,19.35,970.9832201,45.34791747
529.7449554,656,188.4,137.6,45,123.856,49.398,40.826,1.32,13.774,66.401,1.269,18.487,1583.622924,64.45921591
1280.87678,728,227.7,121.8,44,241.415,47.558,53.22,1.253,11.029,68.381,1.778,8.142,3981.271035,158.106549
37.70357472,689,51,34.5,41,107.835,36.455,42.307,2.208,11.49,48.617,1.203,6.335,107.1297613,4.246914302
920.1167674,615,150.9,81,33,207.338,31.659,62.688,1.652,2.108,29.145,1.943,10.178,3222.576715,137.7249479
281.8498412,588,113.7,90.1,35,178.931,36.945,20.814,1.381,10.064,26.591,1.819,14.548,792.4431825,31.71638913
628.6182526,696,128.1,77.4,21,242.097,19.643,0.249,1.474,4.666,32.572,1.445,13.279,2080.04425,90.7394241
852.9550343,419,268.3,200.4,29,193.62,27.634,13.877,1.628,2.223,9.738,1.751,18.797,1255.801626,67.20926396
155.7308204,710,254.8,249.3,34,170.35,33.541,63.33,1.242,6.939,68.3,1.982,6.762,562.3410916,21.34325041
361.1492369,623,164.1,116.1,44,242.978,44.519,30.811,1.96,3.226,57.114,1.655,15.668,854.705673,34.42567539
413.448735,821,210.5,186,34,253.772,28.586,24.875,1.226,13.678,65.91,2.488,7.425,1338.42226,44.3727705
184.1237325,663,182.9,170,37,160.198,30.77,34.341,1.867,3.874,33.92,2.347,10.897,515.2682625,20.42731846
794.4996415,885,200.2,150.7,24,142.475,20.41,33.252,1.331,13.582,32.407,2.395,13.832,2875.963916,124.207003
890.6483663,501,274.9,244.7,31,175.636,29.941,24.671,1.864,13.781,32.201,1.265,12.854,2205.57234,96.22991082
330.84093,578,152.1,92.1,30,145.15,26.557,58.161,1.557,11.67,67.793,1.686,16.239,787.1358918,38.95710096
104.4146267,816,89,60.2,47,227.386,54.041,28.016,2.164,10.34,13.434,1.329,13.281,301.8689589,11.37634938
447.905357,812,161.5,94.3,24,266.379,19.457,47.43,1.778,4.281,19.681,2.468,14.427,1333.119299,52.57515184
1032.162245,656,183.5,95.4,31,240.238,30.202,60.436,2.11,5.102,77.352,2.15,5.056,3016.581127,120.8517115
201.5978695,687,261.8,242.5,49,249.829,54.09,7.118,2.21,6.247,18.591,1.266,6.885,548.1286627,28.83834247
68.05285261,724,65.8,45.1,45,163.778,52.813,3.683,1.721,2.665,49.699,2.447,15.593,234.8150186,12.57542509
80.05735942,978,83.9,57.9,47,251.606,41.793,9.258,1.507,10.519,51.141,1.727,11.973,187.3198271,5.672876898
153.5593568,767,86.3,53.3,22,163.387,20.02,68.043,1.277,8.058,29.662,1.71,8.737,479.4852235,22.55518451
142.9683499,313,118.1,105.4,20,270.792,18.61,67.985,1.597,2.536,25.321,1.542,17.381,253.6840889,15.10904498
631.7115641,751,156.3,111.8,25,235.21,24.617,22.823,1.726,13.253,78.538,2.337,16.651,1989.987392,68.47840767
114.8110212,686,166.4,160.6,28,289.252,29.533,2.773,2.149,2.658,12.332,2.247,8.991,445.4846367,24.37268699
1455.464509,878,273.7,178.3,40,243.217,37.023,19.72,1.272,13.859,59.035,1.725,7.573,4215.035399,134.9022443
1031.004814,452,160.7,83.1,30,286.907,28.329,51.936,1.938,11.021,7.506,2.331,16.738,2509.386932,116.7907435
500.8194203,375,144.6,99.1,39,153.382,42.615,2.928,2.44,9.483,79.324,1.585,8.287,915.8923425,44.75501832
1592.70716,605,294.2,148.2,20,135.332,18.888,37.712,2.357,4.844,45.992,2.114,14.624,4673.589856,284.0462641
178.8384718,662,192.2,159.8,30,284.202,29.528,15.572,1.438,6.792,52.634,1.346,16.236,338.1574018,13.3124612
195.2780908,954,118.2,100.6,23,110.623,23.329,2.815,1.228,8.213,16.598,1.333,6.032,786.0333494,59.95666851
100.1638841,680,110.2,102.1,26,210.609,29.472,0.855,2.019,12.78,18.263,1.737,5.576,321.303961,13.30451491
784.8202397,658,236.6,195.1,23,235.5,22.913,41.478,2.391,7.305,14.074,1.781,15.508,2148.811307,88.04160876
117.0439414,372,101.4,86.2,32,240.058,32.61,0.572,1.872,6.098,43.999,1.53,16.829,166.0066334,8.368356675
1146.860596,826,275.5,231.8,24,151.431,20.203,33.539,1.399,4.033,51.669,2.146,18.12,4174.305603,189.1770927
690.4332685,516,161.2,81.2,38,143.128,43.016,28.728,2.315,7.287,25.536,1.943,16.838,1867.767866,83.43932664
59.74597972,814,51.7,35.9,25,136.432,29.555,24.474,1.684,6.595,75.34,1.28,6.519,216.8651897,13.15660005
1087.186316,514,222.4,147.7,48,178.245,52.361,69.995,2.279,8.977,52.861,1.262,6.017,2610.532623,125.7041245
1758.803646,329,248.4,143.2,33,160.278,30.437,42.43,2.062,13.323,73.48,1.786,15.234,3980.949128,211.2347544
358.6397624,305,119.1,90.8,28,214.602,32.626,7.188,1.414,14.377,53.054,2.116,10.563,770.7972713,43.33111622
120.8030319,905,206.5,188.2,42,100.11,43.766,52.906,1.93,5.444,38.151,1.93,10.947,385.1506688,18.69460592
118.2321008,873,97.8,84.9,35,219.125,38.159,59.219,1.838,6.316,68.557,2.418,14.943,471.9873217,16.75137484
214.3910683,688,110.6,61.9,23,224.29,22.289,1.912,2.27,3.53,38.656,2.082,6.502,598.5767229,34.99212655
452.5658097,621,184.3,162.6,39,188.897,43.209,22.392,2.233,4.15,15.09,2.446,10.787,1791.079237,81.77684527
242.9888354,809,113.3,81.8,26,180.498,23.088,44.519,2.114,3.929,6.973,1.689,6.616,833.8165317,43.71915483
174.1063198,313,138.3,120.4,38,287.222,42.605,45.425,1.396,2.107,43.676,2.037,19.184,391.4629888,19.26977157
379.6886203,360,123.8,86.8,21,168.639,21.124,8.606,2.422,8.871,56.674,2.247,17.734,616.2264879,34.55326282
94.33575745,369,282.3,271.6,29,299.024,33.098,37.29,1.412,12.132,19.553,2.177,5.026,158.784838,9.161747871
185.3835911,343,161.5,149.9,31,186.556,27.178,6.563,1.831,2.013,51.7,2.232,9.051,293.2446845,16.12277435
597.0296016,781,270.6,251.1,29,216.567,32.663,13.661,2.031,3.12,58.376,2.285,13.162,2453.99102,126.3609943
1496.527707,830,299.5,238.8,30,163.905,34.208,67.388,1.615,7.575,28.234,1.336,15.997,5575.152284,222.2277374
403.1650108,952,221.6,194.3,35,266.319,31.704,22.128,1.438,5.828,36.76,1.208,13.082,1231.7296,41.15562132
529.3762163,655,231.5,188.3,38,178.913,42.426,2.037,1.495,7.2,46.32,2.3,16.832,1398.425046,63.06782586
39.01464714,510,61,46.7,23,163.291,21.299,68.223,1.434,9.375,73.347,1.284,14.138,87.85159031,4.658382738
732.0393322,588,240,195.2,39,219.663,36.407,51.269,1.502,11.875,7.904,1.299,15.886,1940.11828,84.7102876
1218.324286,844,237,146.5,43,134.815,45.016,56.429,1.449,2.187,68.855,1.391,16.421,4558.690082,189.5717279
479.8217761,708,219.4,155.1,40,165.765,32.79,55.93,1.851,11.42,48.53,1.724,19.263,1189.057257,51.80829198
82.88435932,379,85.4,45.9,45,182.003,48.742,16.875,2.222,2.44,43.671,2.419,17.323,119.6447064,6.271162312
209.6691591,763,79.9,41.4,39,134.423,31.896,14.642,2.434,11.146,59.589,1.313,10.918,588.9123138,20.57906304
371.4432039,648,115.8,63.8,23,298.901,19.898,51.637,2.449,6.133,77.885,1.85,12.79,870.0436143,33.06616765
217.0541842,805,152.4,96.7,22,187.094,20.844,44.005,2.472,6.066,38.408,1.505,8.13,639.5114482,35.18131446
717.5560791,827,250,169,28,214.021,22.583,65.029,1.577,4.562,11.735,1.314,10.557,2260.628299,95.37910159
837.3962921,908,284.5,249,28,154.181,24.674,14.35,1.233,9.538,61.571,1.876,9.965,3098.743817,127.5055206
53.57984226,403,63.7,35.3,29,279.287,24.722,33.946,1.874,9.204,20.137,1.812,9.967,96.64213861,4.857870546
791.3039025,662,216.8,135.2,21,142.012,20.975,47.545,1.699,14.91,75.28,1.304,6.408,2262.627273,111.6054219
90.49472498,418,71.6,56.7,27,260.229,26.486,14.778,2.497,7.777,47.506,2.424,13.371,147.3596271,7.012894008
183.2633412,412,145.4,122.9,22,150.802,25.282,39.67,1.822,6.515,44.824,2.262,16.61,403.7027763,23.15987482
791.7648264,712,296.2,255.5,48,191.444,50.115,39.464,2.395,11.309,74.508,1.551,14.804,2176.442727,82.74212556
348.4277374,543,179.6,122.2,40,225.918,38.039,36.274,1.466,6.012,16.266,1.834,7.174,684.4914153,31.30307124
789.2655946,674,233.8,187.3,33,221.338,31.95,60.401,2.12,14.905,10.047,1.708,6.622,2229.31124,90.63850152
646.7991396,705,200,152.6,32,182.558,27.3,16.688,1.654,10.436,56.555,2.143,17.757,1594.336215,57.80931264
203.8000615,766,91.7,55.4,48,275.57,46.13,63.615,1.563,10.55,37.527,1.649,10.212,620.1765951,24.49568986
987.6882106,509,224.7,121.5,31,121.15,28.523,19.946,2.071,10.257,35.574,1.323,16.032,2041.172305,98.05571526
471.4841749,335,115.3,57.9,24,187.514,22.442,46.704,2.399,9.042,30.711,1.756,13.968,879.1102091,51.17833241
149.1344874,346,209.9,199.7,49,159.858,52.979,34.288,1.704,5.297,19.892,2.062,11.539,368.3759203,20.08867861
498.7606269,401,152.7,112.6,24,278.732,24.019,68.658,1.925,3.207,76.65,1.271,17.294,1070.644796,56.40656321
1222.318959,741,248.7,135.8,37,279.828,36.984,53.268,2.046,7.743,38.895,1.952,14.218,3204.910801,118.9703465
557.6462153,734,229.8,134.7,46,149.382,46.091,19.452,1.511,11.504,65.478,2.417,13.619,1321.314577,49.21286524
61.70234559,508,55.7,40.5,49,244.325,49.827,38.968,2.348,10.061,22.638,1.306,9.61,159.0350468,7.011137247
1017.873604,321,268.5,217.8,38,260.33,36.388,46.183,2.037,10.15,71.348,1.848,7.746,1825.848202,101.5585475
831.7115641,760,175.4,97.5,33,228.945,37.796,45.919,1.906,11.905,22.163,2.145,12.125,2517.688648,89.72257675
68.02212435,628,81.7,74.5,49,173.535,40.624,55.172,2.032,9.453,23.139,1.31,10.554,208.0895395,8.660786506
297.1217863,331,111.2,82.2,24,273.574,26.503,26.794,1.983,4.063,77.126,2.375,5.778,553.1764262,30.90395249
186.0288846,723,166.9,154.3,40,154.528,35.568,31.118,1.908,7.067,39.201,1.826,15.709,554.6922248,20.17068697
49.90269384,385,65.9,55.5,21,277.426,22.262,56.638,1.386,2.743,72.241,2.115,8.014,104.9488091,5.822752188
961.5384615,691,176.9,90.9,33,151.662,27.411,14.898,2.248,8.098,10.69,1.218,5.371,2836.000814,131.3398531
368.1757656,787,111.6,66.3,24,279.559,24.772,2.556,1.402,5.21,27.271,2.179,19.401,1153.448811,47.15923411
2248.878419,677,270.7,156.4,37,105.369,33.739,32.802,1.29,12.833,20.806,2.366,6.746,7404.156721,304.9944599
16.95175663,634,56.5,45.8,28,258.877,25.316,64.403,1.544,4.306,54.246,2.323,10.012,36.20492133,1.680669574
550.1587627,419,131.6,74.3,39,196.815,46.458,51.259,1.373,10.141,69.753,2.393,8.918,1482.865277,71.78600657
672.1806822,740,204.9,131.9,41,207.305,49.001,43.045,1.274,12.829,10.625,1.519,7.151,1957.960705,78.85195603
649.0423026,578,273.2,196.5,30,295.747,27.478,4.796,1.832,3.621,51.643,1.35,11.978,969.760095,41.44256407
1535.327256,375,274.3,165.2,29,299.721,27.658,47.59,1.989,12.644,64.297,1.728,11.083,2759.401732,142.9613699
125.3303288,879,66.7,34.9,44,148.157,37.771,4.825,1.951,14.266,29.435,2.136,8.299,375.7331096,12.82384057
219.1027348,326,127.9,93.3,47,192.378,37.813,50.201,1.734,12.763,67.243,1.621,11.456,301.2236486,18.20736111
55.99713203,614,58.1,44.2,40,127.013,47.906,11.306,2.048,5.258,9.544,1.631,12.782,212.906484,13.13943111
463.9455086,800,151.2,99.4,21,107.601,22.482,20.575,1.255,2.782,17.468,2.298,7.544,1642.536268,167.382572
892.7174024,675,225.3,169,25,248.034,23.54,56.928,2.044,12.534,17.323,2.001,19.858,2575.849124,96.58654676
200.0512138,784,90.8,56.8,27,269.217,27.273,50.173,1.571,5.453,46.277,2.263,17.967,644.5009727,23.60552501
133.7703575,809,141.1,123.4,30,271.512,26.951,21.567,2.407,8.517,6.05,1.324,11.372,317.2851897,11.46956147
120.9669159,463,113.3,92.6,30,183.626,31.426,13.003,2.479,12.213,5.91,1.437,10.519,200.8876205,9.949871729
97.60319574,522,97.9,61.2,30,191.124,30.348,8.879,2.256,2.891,6.774,2.069,10.644,228.3348409,15.43815361
363.3002151,631,185.2,124,40,221.92,35.83,35.961,1.59,13.215,18.015,1.291,7.569,884.4349273,36.92053139
152.7911503,661,135.1,96.1,37,114.63,30.242,36.676,1.999,8.057,5.137,1.327,19.779,414.0878033,18.62405452
945.0476288,454,178.7,122.3,25,100.329,21.957,9.102,2.1,9.654,18.774,2.021,13.607,2496.787023,125.5414449
162.7983202,936,133.1,111.6,41,153.136,48.961,21.086,2.383,8.88,32.348,1.817,17.88,653.5667921,30.25672832
28.64898085,807,53.2,43.8,22,258.173,23.587,45.12,1.93,3.186,17.481,1.991,8.99,96.2188453,5.365194841
1747.423948,797,227,145.7,49,162.794,43.792,35.185,1.472,10.057,63.606,1.561,8.408,5782.320897,197.0397467
173.4507836,515,145.1,124,35,299.731,36.129,57.971,2.247,13.046,42.094,2.477,12.932,371.1649465,17.60218902
1268.882516,968,189.4,109.4,33,282.932,29.473,52.777,2.042,9.682,71.432,1.971,9.861,4551.035201,136.4545642
319.5739015,620,210.7,171.7,30,212.076,35.246,30.084,1.749,5.06,61.479,1.598,15.577,905.0910047,44.2145721
619.5739015,601,141.3,96.8,43,210.22,43.547,25.561,1.631,9.293,67.026,1.597,6.126,1666.060926,65.11713916
145.3651542,741,140.3,128.1,36,206.997,30.372,62.082,2.36,9.205,9.587,1.676,6.055,459.1234069,17.50631913
104.7936085,956,223.3,212.9,50,148.946,56.676,27.59,1.827,2.743,24.41,1.589,8.829,427.143165,21.77792543
17.28976749,388,59,53.6,22,288.275,24.825,57.433,2.455,4.973,39.461,2.069,11.327,31.73051206,1.764509751
238.686879,402,139.4,96.9,34,252.745,29.994,51.822,1.275,6.66,17.82,1.995,17.474,435.0280029,23.82109626
233.3708901,482,81.8,53.7,45,108.174,38.808,4.975,1.948,12.1,69.77,2.162,11.833,581.1104814,24.97623189
511.748438,942,150.5,77.3,36,111.265,33.165,40.024,1.641,10.046,69.787,2.374,15.423,1965.337771,75.71050235
470.2243163,423,143.2,85.3,21,132.961,21.329,68.241,2.491,4.781,46.446,2.125,7.052,1158.945151,68.2428478
425.3405715,541,228.8,184.9,42,226.276,42.631,5.151,1.526,13.079,79.783,2.335,6.246,814.7007574,33.46774897
206.9241012,530,271.6,261.4,46,227.737,45.448,65.885,2.071,11.561,61.556,1.268,19.513,441.0943652,21.54818612
285.5372324,366,207.9,169.5,21,162.937,20.265,62.175,1.861,9,14.221,1.642,15.831,473.2694801,30.75065237
94.92983714,540,138.6,127,24,214.6,26.916,5.383,1.373,8.505,36.164,1.298,17.508,212.4023767,10.14517747
304.4453549,738,235.1,211,48,188.991,50.284,41.315,2.164,9.582,51.346,2.375,18.031,857.773611,32.72318826
113.8174741,573,136,121,35,266.047,28.683,54.193,2.023,7.618,37.271,1.488,11.146,242.6349286,10.79704806
399.8873297,923,139.8,74.6,39,151.712,32.245,16.998,2.187,11.998,79.101,2.328,16.859,1149.205208,37.33278815
171.7095155,850,73.6,45.6,47,166.496,49.118,45.935,1.603,11.964,56.898,2.036,16.75,623.3996695,21.55835667
265.1336679,526,116,58.5,39,114.478,43.103,43.443,1.608,5.915,35.72,1.249,8.28,750.1545085,36.99754524
395.2883335,623,276.5,256.3,42,233.84,46.314,13.801,1.456,3.604,73.439,1.632,12.464,1156.296387,48.25029406
358.3529653,765,152.9,101.6,44,280.27,37.841,47.529,1.727,13.001,75.303,2.49,8.386,1000.89824,36.80047734
432.25443,523,269.9,228.4,45,163.77,38.607,65.952,2.325,14.808,65.816,2.408,19.432,616.1957894,34.70334611
553.6105705,784,171.1,117.2,20,269.712,22.224,18.118,2.386,8.884,58.038,1.971,13.546,1692.378406,71.32667072
296.6403769,390,123.2,62.4,49,180.347,57.353,46.591,1.924,13.711,26.364,1.562,8.263,601.1557411,32.75554322
503.1650108,341,288.1,255.3,36,291.056,40.141,7.061,1.492,4.113,54.168,2.251,14.323,682.737823,35.04488337
1261.487248,821,294.6,189,43,230.356,43.639,61.298,2.249,8.648,49.474,1.545,15.501,3792.432707,150.2159784
77.54788487,435,71.6,59.4,40,293.281,41.85,62.147,2.434,14.282,78.034,1.258,12.122,162.1714069,7.740247729
361.6511318,471,152.5,128.9,40,201.271,33.837,13.141,1.633,10.037,26.089,1.956,19.161,812.9986623,35.98858674
783.8471781,591,225.3,156.7,32,270.528,38.292,62.475,2.065,14.507,10.82,2.015,5.163,2002.393498,90.75146093
625.7502817,620,159.2,93.6,44,256.1,51.689,50.566,1.261,4.406,53.78,2.472,14.885,1936.559647,82.63852554
113.6843183,731,276.7,267.6,44,198.594,44.145,66.397,2.023,7.398,5.394,1.934,9.56,297.3721551,14.28099884
149.7388098,988,261.9,244.2,49,185.111,45.872,54.649,1.325,6.12,52.126,1.979,16.925,490.3815868,19.8208885
30.64631773,834,78.9,71.2,27,183.281,23.78,61.105,1.606,3.16,23.679,1.43,16.623,103.9911944,4.498336243
164.9390556,729,195.3,184.4,47,175.762,42.87,56.157,1.969,10.286,67.857,1.338,13.393,494.6191719,19.78521968
1106.575848,531,247.4,179.6,49,246.056,52.61,17.64,1.991,7.735,25.082,1.705,11.282,2390.087413,103.337465
1428.239271,951,206.4,106.5,38,184.952,45.235,39.085,1.489,7.597,78.418,1.834,13.887,6010.756668,215.4155237
875.1613234,846,242.4,172.2,22,243.133,20.801,35.048,1.442,11.947,78.33,2.109,15.529,2890.599,108.2758544
589.8391888,422,265.9,237.2,24,296.294,24.075,20.045,1.593,3.385,27.411,1.282,19.837,928.2315184,45.80659728
1867.5612,426,291.4,218.3,30,244.001,31.237,7.785,1.664,4.781,43.164,1.976,6.838,3616.165797,180.8946779
262.8392912,504,93.4,47.1,47,128.757,42.57,15.712,1.671,5.574,12.901,1.502,16.897,561.2649819,26.23736759
498.1767899,970,261.6,221.2,46,209.288,45.361,63.715,1.841,14.005,67.511,1.528,14.981,1586.402598,59.05774022
44.95544402,786,95.3,89.5,21,253.303,19.254,22.836,1.754,12.404,8.135,2.063,17.755,139.8921004,5.142923212
750.8655126,770,271.7,236.9,26,284.162,22.806,15.722,2.041,4.094,69.958,1.592,17.145,1894.717504,69.53393776
239.1375602,722,215.3,202.4,25,126.902,22.163,65.457,1.619,8.043,41.199,2.168,7.208,804.7891836,36.90192848
1496.158968,424,295.9,215.8,22,130.006,22.313,39.613,2.468,8.443,14.264,1.319,15.722,3295.461283,184.7749409
2761.917443,907,300,196.1,34,165.283,39.617,17.07,2.281,2.468,53.88,1.722,9.029,11842.93313,704.3241731
831.5988938,390,216.7,156.2,45,208.726,38.301,25.205,1.335,9.443,66.812,2.117,19.119,1736.254358,84.10823493
1046.174332,958,293.3,224.6,33,149.098,35.259,4.211,1.869,8.265,20.81,1.757,8.503,4046.793601,238.181963
999.7029602,356,247.4,195.9,36,259.382,38.557,68.788,2.205,3.112,22.367,1.807,18.974,2797.821415,126.6888738
205.4696302,860,297,287.2,25,101.901,27.943,35.797,2.33,12.241,17.667,2.079,8.918,730.2259426,42.58440482
208.5424562,888,117.1,61.4,29,103.191,30.08,51.132,1.938,2.903,41.909,2.417,10.113,656.3777534,37.69415387
320.587934,686,263.2,229.7,34,119.908,39.007,66.059,1.668,3.44,53.921,1.633,13.183,829.2391916,44.60534413
525.985865,687,295.7,270.9,22,186.034,26.337,41.711,2.214,3.736,28.323,2.277,19.865,1724.717582,96.14994342
171.9348561,882,248.4,231.7,29,214.959,30.873,47.433,1.723,12.262,65.779,2.229,9.3,559.5835837,21.09622772
799.8975725,823,232.5,169.8,43,172.453,47.296,35.531,1.697,10.847,57.313,2.316,7.335,2647.258606,92.88093359
105.2647752,798,72.8,40,32,198.374,32.498,66.349,1.932,12.157,11.125,1.601,18.261,327.4369069,13.0596293
1520.94643,748,223.5,144,33,206.01,36.843,40.686,1.539,10.352,8.763,1.525,19.706,5159.144166,182.5783909
163.9864796,471,72,46.8,48,281.129,48.952,5.913,1.821,14.324,46.932,1.601,16.079,382.3565682,16.33552523
1173.2152,373,185.1,112.9,44,151.678,46.855,62.504,1.413,9.086,31.203,1.324,18.339,3599.457461,169.4550165
2502.734815,577,295.9,161,23,171.159,20.57,26.56,2.397,6.605,66.778,1.695,5.445,6317.55829,300.3603108
899.4161631,532,217,155.9,49,102.162,53.378,42.214,1.732,7.549,41.924,2.311,15.636,2707.698119,127.3653081
1901.628598,649,264.5,184,32,205.88,34.229,16.997,2.263,6.945,22.255,1.953,13.415,5922.447122,244.6775466
231.7935061,658,245.8,221.1,35,227.128,39.491,61.401,1.656,5.424,26.7,2.363,5.621,655.243962,32.93226006
403.1445252,703,160,87.4,36,238.306,30.685,45.954,1.638,8.289,20.25,1.75,18.997,968.8212573,37.70652118
35.28628495,826,72.8,64.3,20,102.516,20.911,24.354,1.718,4.629,34.217,2.01,17.38,120.8461192,9.280573585
2183.652566,958,261.9,179.2,50,236.363,59.112,67.973,1.984,11.388,52.861,1.485,13.315,9692.105387,347.3949013
1551.44935,960,288,217.8,27,113.513,30.041,17.157,2.076,8.214,31.582,1.835,10.068,6192.446727,398.2296902
128.392912,838,54.4,29.1,38,202.948,39.7,69.215,1.501,5.36,63.699,1.983,16.062,533.1767323,19.80441814
1502.458261,945,245,179.5,35,217.37,33.63,3.312,2.064,13.261,27.842,1.3,12.687,5067.200027,162.3862012
2528.157329,646,298.8,176.6,27,141.509,30.649,21.885,2.394,4.52,69.892,1.759,11.38,8457.838045,494.2416983
64.23230564,989,66.3,50.5,30,159.447,29.648,41.377,1.215,8.692,71.205,1.384,14.87,252.764553,9.955213663
115.0875755,779,205.6,187.9,34,250.329,37.042,39.733,2.16,12.538,63.914,1.857,19.505,282.537893,9.958386077
1328.843593,739,210.8,133,42,273.663,47.092,48.692,2.054,6.429,77.078,1.496,9.649,4749.435984,178.3432797
1357.431117,351,284.5,236.6,28,189.24,31.835,66.576,1.514,6.212,14.418,2.07,12.223,3530.086472,190.8352429
455.4132951,682,255.1,231.4,49,253.459,56.904,32.112,2.372,3.858,76.795,2.315,16.738,1515.284217,57.8803633
1050.834784,456,210.6,107.8,25,142.288,28.797,22.644,1.791,3.314,72.538,2.382,19.486,2792.213405,166.7950505
133.4221039,773,258.5,253.3,38,161.337,42.114,6.142,2.096,12.339,74.534,1.737,11.863,447.6527756,16.29042116
568.1040664,549,150.5,106.9,45,103.34,38.577,12.061,1.355,14.084,44.16,1.54,8.994,1489.130202,62.41541464
